index,language_key,language_sample,language_production,name,body,face,select_index,bg,next_index,appear_production,appear_production_time,appear_production_value,auto_next,my_name,gallery,bgm,bgm_fade_time,sfx,sfx_type,cg_production,ending
3038,story_873,“이게... 원래 모습이에요?”,,9,Character_Main_1,Character_Main_1_1,,6,3039,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3039,story_874,그는 자신의 머리끝을 만지작거리며 미소 지었다.,,,Character_Main_1,Character_Main_1_1,,6,3040,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3040,story_875,"“그렇단다, 마음에 안드니?”",,3,Character_Main_1,Character_Main_1_2,,6,3041,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3041,story_876,"부드럽게 휘어지는 그의 눈을 마주하자,",,,Character_Main_1,Character_Main_1_2,,6,3042,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3042,story_877,내 얼굴이 붉어졌다.,,,Character_Main_1,Character_Main_1_2,,6,3043,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3043,story_878,“...아니요... 마음에 들어요.”,,9,Character_Main_1,Character_Main_1_2,,6,3044,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3044,story_879,"우리는 처음 천제와 마주했던,",,,,,,6,3045,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3045,story_880,그 거대한 궁궐 안으로 걸음을 옮겼다.,,,,,,7,3046,8,1,0,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3046,story_881,"문을 지나 안으로 들어서자,",,,,,,7,3047,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3047,story_882,위엄 있는 존재가 우리를 기다리고 있었다.,,,,,,7,3048,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3048,story_883,“...기억을 되찾았구나.”,,4,Character_2,,,7,3049,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3049,story_884,“예.”,,3,Character_Main_1,Character_Main_1_1,,7,3050,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3050,story_885,"“천제님, 요청이 있습니다.”",,3,Character_Main_1,Character_Main_1_1,,7,3051,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3051,story_886,“...말해 보아라.”,,4,Character_2,,,7,3052,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3052,story_887,그가 잠시 뜸을 들이다 입을 열었다.,,,Character_Main_1,Character_Main_1_1,,7,3053,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3053,story_888,“...이 아이를 신으로 올려주십시오.”,,3,Character_Main_1,Character_Main_1_1,,7,3054,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3054,story_889,“...네...?”,,9,Character_Main_1,Character_Main_1_1,,7,3055,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3055,story_890,"표정변화는 없었지만,",,,Character_2,,,7,3056,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3056,story_891,천제의 시선이 천천히 내려앉았다.,,,Character_2,,,7,3057,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3057,story_892,“...쉽게 할 수 있는 말이 아니구나.”,,4,Character_2,,,7,3058,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3058,story_893,“반신반인을 신으로 만든다?”,,4,Character_2,,,7,3059,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3059,story_894,“그 대가를 알고 있느냐.”,,4,Character_2,,,7,3060,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3060,story_895,“알고 있습니다.”,,3,Character_Main_1,Character_Main_1_1,,7,3061,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3061,story_896,“제 신력을 나누겠습니다.”,,3,Character_Main_1,Character_Main_1_1,,7,3062,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3062,story_897,공기가 잠시 무거워졌다.,,,Character_2,,,7,3063,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3063,story_898,"“신격은, 나눌 수 있는 것이 아니다.”",,4,Character_2,,,7,3064,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3064,story_899,“하지만...잃어본 적은 있습니다.”,,3,Character_Main_1,Character_Main_1_1,,7,3065,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3065,story_900,"“...그리고, 되찾았습니다.”",,3,Character_Main_1,Character_Main_1_1,,7,3066,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3066,story_901,천제의 눈이 아주 미세하게 가늘어졌다.,,,Character_2,,,7,3067,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3067,story_902,“그 과정에서 깨달았습니다.”,,3,Character_Main_1,Character_Main_1_1,,7,3068,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3068,story_903,"“신의 힘은, 완전히 고정된 것이 아니라 이어질 수도 있다는 것을.”",,3,Character_Main_1,Character_Main_1_1,,7,3069,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3069,story_904,“그게... 무슨...”,,9,Character_Main_1,Character_Main_1_1,,7,3070,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3070,story_905,"“내 일부를 떼어내어, 이 아이에게 주겠습니다.”",,3,Character_Main_1,Character_Main_1_1,,7,3071,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3071,story_906,“불완전한 반신반인이 아닌...완전한 ‘신’으로.”,,3,Character_Main_1,Character_Main_1_1,,7,3072,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3072,story_907,“그렇게 하면.”,,4,Character_2,,,7,3073,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3073,story_908,"“너는 더 이상, 이전과 같은 존재가 아닐 것이다.”",,4,Character_2,,,7,3074,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3074,story_909,“상관없습니다.”,,3,Character_Main_1,Character_Main_1_1,,7,3075,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3075,story_910,“이 아이가 사라지는 것보다는.”,,3,Character_Main_1,Character_Main_1_4,,7,3076,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3076,story_911,"그의 말은 짧았지만, 망설임이 없었다.",,,Character_Main_1,Character_Main_1_1,,7,3077,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3077,story_912,“...왜...”,,9,Character_Main_1,Character_Main_1_1,,7,3078,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3078,story_913,“그렇게까지...”,,9,Character_Main_1,Character_Main_1_1,,7,3079,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3079,story_914,“...아이야.”,,3,Character_Main_1,Character_Main_1_4,,7,3080,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3080,story_915,"“나는 이미, 한 번 같은 선택을 했단다.”",,3,Character_Main_1,Character_Main_1_4,,7,3081,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3081,story_916,“이번에는 함께 남고 싶을 뿐이다.”,,3,Character_Main_1,Character_Main_1_4,,7,3082,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3082,story_917,“기억이 온전한 채로 말이다.”,,3,Character_Main_1,Character_Main_1_1,,7,3083,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3083,story_918,그의 말에 나는 아무 말도 할 수 없었다.,,,Character_Main_1,Character_Main_1_1,,7,3084,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3084,story_919,천제가 천천히 눈을 감는다.,,,Character_2,,,7,3085,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3085,story_920,“좋다.”,,4,Character_2,,,7,3086,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3086,story_921,"“단, 조건이 있다.”",,4,Character_2,,,7,3087,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3087,story_922,“...무엇이든.”,,3,Character_Main_1,Character_Main_1_1,,7,3088,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3088,story_923,“신격을 나누는 순간.”,,4,Character_2,,,7,3089,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3089,story_924,"“너희는 더 이상, 각자 완전한 신으로 존재할 수 없다.”",,4,Character_2,,,7,3090,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3090,story_925,“본래 완전한 신이란 독립된 신격을 가진 존재.”,,4,Character_2,,,7,3091,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3091,story_926,“그러나 너희는 하나의 신격을 나누어 가지게 된다.”,,4,Character_2,,,7,3092,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3092,story_927,“연신(聯神).”,,4,Character_2,,,7,3093,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3093,story_928,“...둘이서 하나의 신으로 존재하는 상태다.”,,4,Character_2,,,7,3094,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3094,story_929,“균형이 유지되는 한 존재할 수 있겠지만...”,,4,Character_2,,,7,3095,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3095,story_930,"“둘 중 하나가 소멸된다면, 함께 사라지게 될 것이다.”",,4,Character_2,,,7,3096,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3096,story_931,“괜찮습니다.”,,3,Character_Main_1,Character_Main_1_1,,7,3097,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3097,story_932,그가 망설임 없이 대답했다.,,,Character_Main_1,Character_Main_1_1,,7,3098,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3098,story_933,"“이미, 그럴 각오는 되어 있습니다.”",,3,Character_Main_1,Character_Main_1_1,,7,3099,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3099,story_934,나도 그를 바라보며 고개를 끄덕였다.,,,Character_Main_1,Character_Main_1_1,,7,3100,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3100,story_935,“더 이상...혼자 남는 건 싫어요.”,,9,Character_Main_1,Character_Main_1_1,,7,3101,,,,FALSE,FALSE,,Moonlit Palace Key,3,,,CG_Fly_Yellow,
3101,story_936,"“그 선택, 받아들이겠다.”",,4,Character_2,,,7,3102,,,,FALSE,FALSE,,,,,,CG_Fly_Yellow,
3102,story_937,그 순간,,,,,,110,3103,8,1,0,FALSE,FALSE,11,CG_Music_1,3,,,CG_Blue_Fly_CenterAlpha,
3103,story_938,"빛이, 그의 몸에서 천천히 흘러나오기 시작했다.",,,,,,110,3104,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3104,story_939,“...{0}.”,,3,,,,110,3105,,,,FALSE,TRUE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3105,story_940,그가 손을 내민다.,,,,,,110,3106,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3106,story_941,“…네…”,,9,,,,110,3107,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3107,story_942,손이 맞닿는 순간—,,,,,,110,3108,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3108,story_943,"따뜻한 에너지가, 천천히 내 안으로 흘러 들어왔다.",,,,,,110,3109,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3109,story_944,"심장이 다시, 새롭게 뛰기 시작한다.",,,,,,110,3110,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3110,story_945,"빛이 우리를 감싸며, 감각이 뒤집히고",,,,,,110,3111,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3111,story_946,무언가가 천천히 바뀌어 갔다.,,,,,,110,3112,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3112,story_947,“...이건...”,,9,,,,110,3113,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3113,story_948,"고개를 들어 바라보니,",,,,,,111,3114,7,3,0,FALSE,FALSE,12,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3114,story_949,그의 모습이 내가 알던 모습으로 돌아와 있었다.,,,,,,111,3115,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3115,story_950,“...이제 괜찮단다.”,,3,,,,111,3116,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3116,story_951,"목소리가 이전보다 한결 가볍고,",,,,,,111,3117,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3117,story_952,부드럽게 느껴진다.,,,,,,111,3118,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3118,story_953,"빛이 걷히고,",,,,,,111,3119,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3119,story_954,내 눈동자와 머리칼이 천천히 그와 같은 색으로 물들었다.,,,,,,111,3120,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3120,story_955,“이 느낌...”,,9,,,,111,3121,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3121,story_956,“숨이... 전혀 힘들지 않아...”,,9,,,,111,3122,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Blue_Fly_CenterAlpha,
3122,story_957,“성립되었다.”,,4,Character_2,,,7,3123,8,1,0,FALSE,FALSE,,CG_Music_1,1,,,CG_Fly_Yellow,
3123,story_958,"“이제, 너희는 하나의 균형이다.”",,4,Character_2,,,7,3124,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Fly_Yellow,
3124,story_959,“하나의...”,,3,,,,7,3125,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Fly_Yellow,
3125,story_960,“균형...”,,9,,,,7,3126,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Fly_Yellow,
3126,story_961,서로를 바라본다.,,,Character_Main_0,Character_Main_0_12,,7,3127,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Fly_Yellow,
3127,story_962,"연결은 끊어졌지만,",,,Character_Main_0,Character_Main_0_12,,7,3128,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Fly_Yellow,
3128,story_963,더 선명한 느낌이다.,,,Character_Main_0,Character_Main_0_12,,7,3129,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Fly_Yellow,
3129,story_964,“...무섭진 않니?”,,3,Character_Main_0,Character_Main_0_12,,7,3130,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Fly_Yellow,
3130,story_965,“...아니요.”,,9,Character_Main_0,Character_Main_0_12,,7,3131,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Fly_Yellow,
3131,story_966,“이제는 같은 존재니까요.”,,9,Character_Main_0,Character_Main_0_12,,7,3132,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Fly_Yellow,
3132,story_967,내가 그의 손을 잡았다.,,,Character_Main_0,Character_Main_0_12,,7,3133,,,,FALSE,FALSE,,CG_Music_1,1,,,CG_Fly_Yellow,
3133,story_968,놓치지 않겠다는 듯이.,,,Character_Main_0,Character_Main_0_12,,7,3134,0,,,FALSE,FALSE,,CG_Music_1,3,,,CG_Fly_Yellow,1
3134,story_969,천계의 높은 누각.,,,,,,12,3135,,,,FALSE,FALSE,,Moonlit Palace Key,3,,,CG_Fly_Yellow,
3135,story_970,빛으로 이루어진 세계 속에서,,,,,,12,3136,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3136,story_971,그와 나는 나란히 서 있었다.,,,,,,12,3137,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3137,story_972,“이제...”,,9,,,,12,3138,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3138,story_973,“안 훔쳐도 되네요.”,,9,,,,12,3139,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3139,story_974,“그래.”,,3,Character_Main_0,Character_Main_0_1,,12,3140,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3140,story_975,"“이제는, 네 힘이니까.”",,3,Character_Main_0,Character_Main_0_1,,12,3141,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3141,story_976,“이상하네요.”,,9,Character_Main_0,Character_Main_0_1,,12,3142,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3142,story_977,“연결은 끊어졌는데...”,,9,Character_Main_0,Character_Main_0_1,,12,3143,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3143,story_978,“더 가까운 느낌이에요.”,,9,Character_Main_0,Character_Main_0_1,,12,3144,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3144,story_979,“그건—”,,3,Character_Main_0,Character_Main_0_1,,12,3145,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3145,story_980,그가 잠시 말을 고른다.,,,Character_Main_0,Character_Main_0_1,,12,3146,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3146,story_981,“이제는.”,,3,Character_Main_0,Character_Main_0_1,,12,3147,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3147,story_982,“억지로 이어진 게 아니라—”,,3,Character_Main_0,Character_Main_0_1,,12,3148,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3148,story_983,그의 시선이 조용히 나에게로 내려온다.,,,Character_Main_0,Character_Main_0_1,,12,3149,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3149,story_984,"“...네가, 스스로 내 곁에 있기 때문이겠지.”",,3,Character_Main_0,Character_Main_0_12,,12,3150,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3150,story_985,“...!”,,9,Character_Main_0,Character_Main_0_12,,12,3151,23,1,5,FALSE,FALSE,,Moonlit Palace Key,,HeartBeat,-1,CG_Fly_Yellow,
3151,story_986,그의 말에 숨이 살짝 멎는듯한 느낌이 들었다.,,,Character_Main_0,Character_Main_0_12,,12,3152,,,,FALSE,FALSE,,Moonlit Palace Key,,HeartBeat,-1,CG_Fly_Yellow,
3152,story_987,“그건...”,,9,Character_Main_0,Character_Main_0_12,,12,3153,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3153,story_988,그를 올려다보았다.,,,Character_Main_0,Character_Main_0_12,,12,3154,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3154,story_989,“...하연도 마찬가지잖아요.”,,9,Character_Main_0,Character_Main_0_12,,12,3155,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3155,story_990,"내 얼굴이 붉어지자,",,,Character_Main_0,Character_Main_0_12,,12,3156,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3156,story_991,그가 작게 웃었다.,,,Character_Main_0,Character_Main_0_12,,12,3157,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3157,story_992,“그래.”,,3,Character_Main_0,Character_Main_0_12,,12,3158,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3158,story_993,"“이번엔, 서로 같은 선택을 한 거니까.”",,3,Character_Main_0,Character_Main_0_12,,12,3159,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3159,story_994,잠깐의 정적이 흘렀다.,,,Character_Main_0,Character_Main_0_12,,12,3160,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3160,story_995,"하지만, 어색하지 않다.",,,Character_Main_0,Character_Main_0_12,,12,3161,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3161,story_996,“그럼—”,,9,Character_Main_0,Character_Main_0_12,,12,3162,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3162,story_997,그에게 한 걸음 다가갔다.,,,Character_Main_0,Character_Main_0_12,,12,3163,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3163,story_998,“이제는 안 물어봐도 되겠네요.”,,9,Character_Main_0,Character_Main_0_12,,12,3164,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3164,story_999,“무엇을?”,,3,Character_Main_0,Character_Main_0_12,,12,3165,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3165,story_1000,나는 조용히 웃으며 말했다.,,,Character_Main_0,Character_Main_0_12,,12,3166,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3166,story_1001,“옆에 있어도 되냐고요.”,,9,Character_Main_0,Character_Main_0_12,,12,3167,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3167,story_1002,"그가 잠시 말을 멈추고,",,,Character_Main_0,Character_Main_0_12,,12,3168,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3168,story_1003,천천히 내 쪽으로 손을 뻗었다.,,,Character_Main_0,Character_Main_0_12,,12,3169,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3169,story_1004,“...{0}.”,,3,Character_Main_0,Character_Main_0_5,,12,3170,,,,FALSE,TRUE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3170,story_1005,그와 내 손이 맞닿는다.,,,Character_Main_0,Character_Main_0_5,,12,3171,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3171,story_1006,“이제는—”,,3,Character_Main_0,Character_Main_0_5,,12,3172,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3172,story_1007,그의 손이 나를 조금 더 가까이 끌어당긴다.,,,Character_Main_0,Character_Main_0_5,,12,3173,,,,FALSE,FALSE,,Moonlit Palace Key,,Clothes,1,CG_Fly_Yellow,
3173,story_1008,“묻지 않아도 된단다.”,,3,Character_Main_0,Character_Main_0_5,,12,3174,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3174,story_1009,“...!”,,9,Character_Main_0,Character_Main_0_5,,12,3175,23,1,5,FALSE,FALSE,,Moonlit Palace Key,,HeartBeat,-1,CG_Fly_Yellow,
3175,story_1010,내 심장이 크게 뛴다.,,,Character_Main_0,Character_Main_0_5,,12,3176,,,,FALSE,FALSE,,Moonlit Palace Key,3,HeartBeat,-1,CG_Fly_Yellow,
3176,story_1011,서로의 숨이 가까워졌다.,,,Character_Main_0,Character_Main_0_5,,12,3177,,,,FALSE,FALSE,,,,,,CG_Fly_Yellow,
3177,story_1012,"“...이미, 네가 선택했으니까.”",,3,,,,112,3178,8,1.5,0,FALSE,FALSE,13,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3178,story_1013,더 이상 망설임 없이—,,,,,,112,3179,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3179,story_1014,그의 입술이 닿는다.,,,,,,112,3180,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3180,story_1015,부드럽게.,,,,,,112,3181,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3181,story_1016,천천히.,,,,,,112,3182,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3182,story_1017,"잠깐 떨어졌다가,",,,,,,112,3183,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3183,story_1018,다시 닿는다.,,,,,,112,3184,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3184,story_1019,이번엔 조금 더 깊게.,,,,,,112,3185,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3185,story_1020,손을 꼭 붙잡은 채.,,,,,,112,3186,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3186,story_1021,“...!”,,9,,,,112,3187,23,1,5,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3187,story_1022,“이 선택...”,,3,,,,112,3188,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3188,story_1023,“...후회하지 말거라.”,,3,,,,112,3189,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3189,story_1024,내 숨이 조금 흐트러졌다.,,,,,,112,3190,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3190,story_1025,“...읏...안 해요.”,,9,,,,112,3191,23,1,3,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3191,story_1026,“...그래야지.”,,3,,,,112,3192,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3192,story_1027,그의 이마가 가볍게 닿는다.,,,,,,112,3193,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3193,story_1028,“...이번엔.”,,3,,,,112,3194,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3194,story_1029,그가 짧게 숨을 고르고—,,,,,,112,3195,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3195,story_1030,“끝까지 함께할 테니까.”,,3,,,,112,3196,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3196,story_1031,“...네.”,,9,,,,112,3197,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3197,story_1032,그의 손을 꼭 잡는다.,,,,,,112,3198,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3198,story_1033,놓지 않겠다는 것처럼.,,,,,,112,3199,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3199,story_1034,빛으로 가득한 세계 속에서—,,,,,,112,3200,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
